case_id,step,joint,pytorch_reference,rust_actual,signed_error,abs_error,tolerance,pass
003,0,0,-3.105345726,-33.803344727,-30.697999001,30.697999001,0.000031063,false
003,0,1,11.489082336,-76.095550537,-87.584632874,87.584632874,0.000114901,false
003,0,2,-82.652374268,96.131866455,178.784240723,178.784240723,0.000826534,false
003,0,3,103.143707275,1.858163357,-101.285543919,101.285543919,0.001031447,false
003,0,4,-8.961112976,-5.073417664,3.887695312,3.887695312,0.000089621,false
003,0,5,-0.044658661,61.261810303,61.306468964,61.306468964,0.000000457,false
003,1,0,-3.098164558,-33.958152771,-30.859988213,30.859988213,0.000030992,false
003,1,1,11.063583374,-77.444534302,-88.508117676,88.508117676,0.000110646,false
003,1,2,-81.603225708,96.200332642,177.803558350,177.803558350,0.000816042,false
003,1,3,103.110572815,3.691087246,-99.419485569,99.419485569,0.001031116,false
003,1,4,-9.157198906,-5.198612213,3.958586693,3.958586693,0.000091582,false
003,1,5,-0.111103058,61.893383026,62.004486084,62.004486084,0.000001121,false
003,2,0,-3.074999332,-34.257030487,-31.182031155,31.182031155,0.000030760,false
003,2,1,10.515258789,-76.910499573,-87.425758362,87.425758362,0.000105163,false
003,2,2,-80.694671631,95.339126587,176.033798218,176.033798218,0.000806957,false
003,2,3,103.143203735,4.652354717,-98.490849018,98.490849018,0.001031442,false
003,2,4,-9.293228149,-5.296626091,3.996602058,3.996602058,0.000092942,false
003,2,5,-0.301765442,62.801448822,63.103214264,63.103214264,0.000003028,false
003,3,0,-2.930623055,-34.505172729,-31.574549675,31.574549675,0.000029316,false
003,3,1,8.939125061,-75.694580078,-84.633705139,84.633705139,0.000089401,false
003,3,2,-78.111282349,94.145370483,172.256652832,172.256652832,0.000781123,false
003,3,3,103.059432983,5.082565784,-97.976867199,97.976867199,0.001030604,false
003,3,4,-9.475398064,-5.416979790,4.058418274,4.058418274,0.000094764,false
003,3,5,-0.333553314,63.337215424,63.670768738,63.670768738,0.000003346,false
003,4,0,-2.650564909,-34.773963928,-32.123399019,32.123399019,0.000026516,false
003,4,1,6.392993927,-74.469963074,-80.862957001,80.862957001,0.000063940,false
003,4,2,-74.550003052,93.263755798,167.813758850,167.813758850,0.000745510,false
003,4,3,102.918571472,5.407185078,-97.511386395,97.511386395,0.001029196,false
003,4,4,-9.764556885,-5.510842323,4.253714561,4.253714561,0.000097656,false
003,4,5,-0.487743378,63.567695618,64.055438995,64.055438995,0.000004887,false
003,5,0,-2.474637747,-34.885837555,-32.411199808,32.411199808,0.000024756,false
003,5,1,4.495399475,-73.884353638,-78.379753113,78.379753113,0.000044964,false
003,5,2,-71.618240356,91.475250244,163.093490601,163.093490601,0.000716192,false
003,5,3,102.814445496,6.647619724,-96.166825771,96.166825771,0.001028154,false
003,5,4,-10.048755646,-5.682418823,4.366336823,4.366336823,0.000100498,false
003,5,5,-0.521629333,63.948268890,64.469898224,64.469898224,0.000005226,false
003,6,0,-2.309324980,-35.005897522,-32.696572542,32.696572542,0.000023103,false
003,6,1,2.728923798,-73.740890503,-76.469814301,76.469814301,0.000027299,false
003,6,2,-69.103057861,90.346450806,159.449508667,159.449508667,0.000691041,false
003,6,3,102.777366638,7.703751087,-95.073615551,95.073615551,0.001027784,false
003,6,4,-10.171787262,-5.837519646,4.334267616,4.334267616,0.000101728,false
003,6,5,-0.600681305,64.445678711,65.046360016,65.046360016,0.000006017,false
003,7,0,-2.051304340,-35.056625366,-33.005321026,33.005321026,0.000020523,false
003,7,1,-1.058589935,-73.796356201,-72.737766266,72.737766266,0.000010596,false
003,7,2,-63.827503204,87.296104431,151.123607635,151.123607635,0.000638285,false
003,7,3,102.798622131,10.906641006,-91.891981125,91.891981125,0.001027996,false
003,7,4,-10.841685295,-6.118339539,4.723345757,4.723345757,0.000108427,false
003,7,5,-0.553146362,65.094528198,65.647674561,65.647674561,0.000005541,false
003,8,0,-1.958899021,-35.039421082,-33.080522060,33.080522060,0.000019599,false
003,8,1,-3.825004578,-74.402435303,-70.577430725,70.577430725,0.000038260,false
003,8,2,-59.759777069,85.918258667,145.678035736,145.678035736,0.000597608,false
003,8,3,102.863548279,13.184856415,-89.678691864,89.678691864,0.001028645,false
003,8,4,-11.558721542,-6.235556126,5.323165417,5.323165417,0.000115597,false
003,8,5,-0.437831879,65.189918518,65.627750397,65.627750397,0.000004388,false
003,9,0,-1.821947098,-34.914733887,-33.092786789,33.092786789,0.000018229,false
003,9,1,-6.914867401,-74.829895020,-67.915027618,67.915027618,0.000069159,false
003,9,2,-55.610729218,82.779113770,138.389842987,138.389842987,0.000556117,false
003,9,3,102.797004700,17.135431290,-85.661573410,85.661573410,0.001027980,false
003,9,4,-11.849650383,-6.587900639,5.261749744,5.261749744,0.000118507,false
003,9,5,-0.331375122,65.370742798,65.702117920,65.702117920,0.000003324,false
003,10,0,-1.846945047,-34.918949127,-33.072004080,33.072004080,0.000018479,false
003,10,1,-7.818038940,-75.272384644,-67.454345703,67.454345703,0.000078190,false
003,10,2,-54.262752533,80.265060425,134.527812958,134.527812958,0.000542638,false
003,10,3,102.750343323,20.536125183,-82.214218140,82.214218140,0.001027513,false
003,10,4,-11.929482460,-6.822438240,5.107044220,5.107044220,0.000119305,false
003,10,5,-0.334102631,65.389640808,65.723743439,65.723743439,0.000003351,false
003,11,0,-1.807527542,-34.718620300,-32.911092758,32.911092758,0.000018085,false
003,11,1,-10.407039642,-75.727767944,-65.320728302,65.320728302,0.000104080,false
003,11,2,-50.682979584,75.379943848,126.062923431,126.062923431,0.000506840,false
003,11,3,102.653144836,26.745542526,-75.907602310,75.907602310,0.001026541,false
003,11,4,-12.486226082,-7.274121284,5.212104797,5.212104797,0.000124872,false
003,11,5,-0.198246002,65.270416260,65.468662262,65.468662262,0.000001992,false
003,12,0,-1.901490927,-34.616661072,-32.715170145,32.715170145,0.000019025,false
003,12,1,-12.639472961,-76.051971436,-63.412498474,63.412498474,0.000126405,false
003,12,2,-47.415172577,74.538124084,121.953296661,121.953296661,0.000474162,false
003,12,3,102.563194275,28.064344406,-74.498849869,74.498849869,0.001025642,false
003,12,4,-12.862627983,-7.273344040,5.589283943,5.589283943,0.000128636,false
003,12,5,-0.112373352,65.417175293,65.529548645,65.529548645,0.000001134,false
003,13,0,-1.985573292,-34.329380035,-32.343806744,32.343806744,0.000019866,false
003,13,1,-14.882057190,-76.400489807,-61.518432617,61.518432617,0.000148831,false
003,13,2,-44.287311554,68.648895264,112.936206818,112.936206818,0.000442883,false
003,13,3,102.432273865,36.026615143,-66.405658722,66.405658722,0.001024333,false
003,13,4,-13.251281738,-7.537216187,5.714065552,5.714065552,0.000132523,false
003,13,5,-0.080513000,64.939331055,65.019844055,65.019844055,0.000000815,false
003,14,0,-2.048985481,-33.715633392,-31.666647911,31.666647911,0.000020500,false
003,14,1,-16.711708069,-76.949584961,-60.237876892,60.237876892,0.000167127,false
003,14,2,-41.663150787,63.885242462,105.548393250,105.548393250,0.000416642,false
003,14,3,102.406044006,42.227615356,-60.178428650,60.178428650,0.001024070,false
003,14,4,-13.436802864,-7.603173256,5.833629608,5.833629608,0.000134378,false
003,14,5,0.009338379,64.254943848,64.245605469,64.245605469,0.000000103,false
003,15,0,-2.268113136,-33.179748535,-30.911635399,30.911635399,0.000022691,false
003,15,1,-19.218780518,-76.959350586,-57.740570068,57.740570068,0.000192198,false
003,15,2,-37.857807159,61.189567566,99.047374725,99.047374725,0.000378588,false
003,15,3,102.421348572,45.468093872,-56.953254700,56.953254700,0.001024223,false
003,15,4,-13.599323273,-7.572070122,6.027253151,6.027253151,0.000136003,false
003,15,5,0.107940674,63.937355042,63.829414368,63.829414368,0.000001089,false
003,16,0,-2.219137907,-32.798973083,-30.579835176,30.579835176,0.000022201,false
003,16,1,-20.233509064,-77.403938293,-57.170429230,57.170429230,0.000202345,false
003,16,2,-36.458103180,57.661834717,94.119937897,94.119937897,0.000364591,false
003,16,3,102.242675781,49.826145172,-52.416530609,52.416530609,0.001022437,false
003,16,4,-13.677898407,-7.409964561,6.267933846,6.267933846,0.000136789,false
003,16,5,0.123443604,63.047901154,62.924457550,62.924457550,0.000001244,false
003,17,0,-2.316757679,-31.946926117,-29.630168438,29.630168438,0.000023178,false
003,17,1,-21.152843475,-77.710685730,-56.557842255,56.557842255,0.000211538,false
003,17,2,-35.236957550,55.303215027,90.540172577,90.540172577,0.000352380,false
003,17,3,102.122291565,52.486541748,-49.635749817,49.635749817,0.001021233,false
003,17,4,-13.678997993,-7.110315323,6.568682671,6.568682671,0.000136800,false
003,17,5,0.091213226,62.495258331,62.404045105,62.404045105,0.000000922,false
003,18,0,-2.400184393,-30.851104736,-28.450920343,28.450920343,0.000024012,false
003,18,1,-23.204402924,-78.642272949,-55.437870026,55.437870026,0.000232054,false
003,18,2,-32.218509674,51.900367737,84.118877411,84.118877411,0.000322195,false
003,18,3,101.856994629,57.324317932,-44.532676697,44.532676697,0.001018580,false
003,18,4,-13.749670982,-6.834173203,6.915497780,6.915497780,0.000137507,false
003,18,5,0.207260132,61.033962250,60.826702118,60.826702118,0.000002083,false
003,19,0,-2.510443926,-29.589626312,-27.079182386,27.079182386,0.000025114,false
003,19,1,-24.859907150,-79.750686646,-54.890779495,54.890779495,0.000248609,false
003,19,2,-30.073215485,49.670448303,79.743663788,79.743663788,0.000300742,false
003,19,3,101.537292480,61.088012695,-40.449279785,40.449279785,0.001015383,false
003,19,4,-13.564105034,-6.594570637,6.969534397,6.969534397,0.000135651,false
003,19,5,0.161716461,59.649768829,59.488052368,59.488052368,0.000001627,false
003,20,0,-2.552320957,-28.565593719,-26.013272762,26.013272762,0.000025533,false
003,20,1,-26.247539520,-80.489608765,-54.242069244,54.242069244,0.000262485,false
003,20,2,-28.049106598,48.780212402,76.829319000,76.829319000,0.000280501,false
003,20,3,101.212463379,62.185516357,-39.026947021,39.026947021,0.001012135,false
003,20,4,-13.404282570,-6.250872612,7.153409958,7.153409958,0.000134053,false
003,20,5,0.238746643,58.540588379,58.301841736,58.301841736,0.000002397,false
003,21,0,-2.616918564,-26.800231934,-24.183313370,24.183313370,0.000026179,false
003,21,1,-27.368942261,-80.924621582,-53.555679321,53.555679321,0.000273699,false
003,21,2,-26.484539032,48.309867859,74.794406891,74.794406891,0.000264855,false
003,21,3,100.971061707,62.936912537,-38.034149170,38.034149170,0.001009721,false
003,21,4,-13.244311333,-5.813785553,7.430525780,7.430525780,0.000132453,false
003,21,5,0.291336060,56.504848480,56.213512421,56.213512421,0.000002923,false
003,22,0,-2.633130550,-24.415853500,-21.782722950,21.782722950,0.000026341,false
003,22,1,-28.711217880,-81.650421143,-52.939203262,52.939203262,0.000287122,false
003,22,2,-24.756153107,47.365066528,72.121219635,72.121219635,0.000247572,false
003,22,3,100.547843933,63.588691711,-36.959152222,36.959152222,0.001005488,false
003,22,4,-12.920318604,-5.097609997,7.822708607,7.822708607,0.000129213,false
003,22,5,0.310684204,54.231960297,53.921276093,53.921276093,0.000003117,false
003,23,0,-2.759849310,-22.463699341,-19.703850031,19.703850031,0.000027608,false
003,23,1,-30.378404617,-81.729202271,-51.350797653,51.350797653,0.000303794,false
003,23,2,-22.631404877,47.371025085,70.002429962,70.002429962,0.000226324,false
003,23,3,99.815406799,62.193534851,-37.621871948,37.621871948,0.000998164,false
003,23,4,-12.362316132,-4.618445396,7.743870735,7.743870735,0.000123633,false
003,23,5,0.201305389,51.899555206,51.698249817,51.698249817,0.000002023,false
003,24,0,-2.780122519,-20.931241989,-18.151119471,18.151119471,0.000027811,false
003,24,1,-31.137161255,-81.578506470,-50.441345215,50.441345215,0.000311382,false
003,24,2,-21.792522430,47.507423401,69.299945831,69.299945831,0.000217935,false
003,24,3,99.299034119,61.122940063,-38.176094055,38.176094055,0.000993000,false
003,24,4,-11.981197357,-4.186889172,7.794308186,7.794308186,0.000119822,false
003,24,5,0.163719177,50.426994324,50.263275146,50.263275146,0.000001647,false
