case_id,step,joint,pytorch_reference,rust_actual,signed_error,abs_error,tolerance,pass
001,0,0,-8.306033134,-51.729652405,-43.423619270,43.423619270,0.000083070,false
001,0,1,-6.520919800,22.442249298,28.963169098,28.963169098,0.000065219,false
001,0,2,9.523948669,59.873432159,50.349483490,50.349483490,0.000095249,false
001,0,3,10.043050766,-74.778800964,-84.821851730,84.821851730,0.000100441,false
001,0,4,-1.975337267,-3.044657230,-1.069319963,1.069319963,0.000019763,false
001,0,5,62.720268250,0.082740784,-62.637527466,62.637527466,0.000627213,false
001,1,0,-8.173223495,-51.522979736,-43.349756241,43.349756241,0.000081742,false
001,1,1,-5.052509308,22.617389679,27.669898987,27.669898987,0.000050535,false
001,1,2,7.886489868,59.885269165,51.998779297,51.998779297,0.000078875,false
001,1,3,10.281669617,-74.255699158,-84.537368774,84.537368774,0.000102827,false
001,1,4,-1.937831163,-3.065273285,-1.127442122,1.127442122,0.000019388,false
001,1,5,62.620479584,0.119560242,-62.500919342,62.500919342,0.000626215,false
001,2,0,-7.981183529,-51.574531555,-43.593348026,43.593348026,0.000079822,false
001,2,1,-3.684783936,23.503337860,27.188121796,27.188121796,0.000036858,false
001,2,2,6.462936401,58.986881256,52.523944855,52.523944855,0.000064639,false
001,2,3,10.447864532,-74.001068115,-84.448932648,84.448932648,0.000104489,false
001,2,4,-1.909468412,-3.099524498,-1.190056086,1.190056086,0.000019105,false
001,2,5,62.564857483,0.104877472,-62.459980011,62.459980011,0.000625659,false
001,3,0,-7.893024445,-51.522239685,-43.629215240,43.629215240,0.000078940,false
001,3,1,-2.996948242,23.479473114,26.476421356,26.476421356,0.000029979,false
001,3,2,5.569255829,59.052593231,53.483337402,53.483337402,0.000055703,false
001,3,3,10.472637177,-74.027931213,-84.500568390,84.500568390,0.000104736,false
001,3,4,-1.889047146,-3.075733900,-1.186686754,1.186686754,0.000018900,false
001,3,5,62.635253906,0.088285446,-62.546968460,62.546968460,0.000626363,false
001,4,0,-7.786483765,-51.452407837,-43.665924072,43.665924072,0.000077875,false
001,4,1,-2.260318756,23.167949677,25.428268433,25.428268433,0.000022613,false
001,4,2,4.632244110,59.708271027,55.076026917,55.076026917,0.000046332,false
001,4,3,10.616079330,-74.146804810,-84.762884140,84.762884140,0.000106171,false
001,4,4,-1.871772528,-3.057089329,-1.185316801,1.185316801,0.000018728,false
001,4,5,62.619514465,0.124019623,-62.495494843,62.495494843,0.000626205,false
001,5,0,-7.578357697,-51.395759583,-43.817401886,43.817401886,0.000075794,false
001,5,1,-0.702716827,22.963657379,23.666374207,23.666374207,0.000007037,false
001,5,2,2.922832489,59.875827789,56.952995300,56.952995300,0.000029238,false
001,5,3,10.791360855,-73.815361023,-84.606721878,84.606721878,0.000107924,false
001,5,4,-1.879669189,-3.094453335,-1.214784145,1.214784145,0.000018807,false
001,5,5,62.608089447,0.091434479,-62.516654968,62.516654968,0.000626091,false
001,6,0,-7.505724907,-51.508239746,-44.002514839,44.002514839,0.000075067,false
001,6,1,-0.000774384,23.208637238,23.209411621,23.209411621,0.000000018,false
001,6,2,2.030937195,59.371246338,57.340309143,57.340309143,0.000020319,false
001,6,3,10.778097153,-73.789672852,-84.567770004,84.567770004,0.000107791,false
001,6,4,-1.880959272,-3.092339277,-1.211380005,1.211380005,0.000018820,false
001,6,5,62.686447144,0.030963898,-62.655483246,62.655483246,0.000626874,false
001,7,0,-7.383945465,-51.407295227,-44.023349762,44.023349762,0.000073849,false
001,7,1,0.894428253,23.208400726,22.313972473,22.313972473,0.000008954,false
001,7,2,0.968524933,59.474105835,58.505580902,58.505580902,0.000009695,false
001,7,3,11.072090149,-73.766380310,-84.838470459,84.838470459,0.000110731,false
001,7,4,-1.895754099,-3.109796047,-1.214041948,1.214041948,0.000018968,false
001,7,5,62.588172913,0.063959122,-62.524213791,62.524213791,0.000625892,false
001,8,0,-7.210769176,-51.409934998,-44.199165821,44.199165821,0.000072118,false
001,8,1,2.213390350,23.167446136,20.954055786,20.954055786,0.000022144,false
001,8,2,-0.603160858,59.406730652,60.009891510,60.009891510,0.000006042,false
001,8,3,11.294366837,-73.599411011,-84.893777847,84.893777847,0.000112954,false
001,8,4,-1.961960554,-3.117608547,-1.155647993,1.155647993,0.000019630,false
001,8,5,62.612411499,0.049304962,-62.563106537,62.563106537,0.000626134,false
001,9,0,-7.125893593,-51.358345032,-44.232451439,44.232451439,0.000071269,false
001,9,1,2.818428040,23.111438751,20.293010712,20.293010712,0.000028194,false
001,9,2,-1.330005646,59.031288147,60.361293793,60.361293793,0.000013310,false
001,9,3,11.463197708,-73.408386230,-84.871583939,84.871583939,0.000114642,false
001,9,4,-1.989991188,-3.125498056,-1.135506868,1.135506868,0.000019910,false
001,9,5,62.641685486,0.079282761,-62.562402725,62.562402725,0.000626427,false
001,10,0,-6.965584755,-51.345832825,-44.380248070,44.380248070,0.000069666,false
001,10,1,4.270309448,22.830982208,18.560672760,18.560672760,0.000042713,false
001,10,2,-2.994026184,59.203918457,62.197944641,62.197944641,0.000029950,false
001,10,3,11.716625214,-73.301063538,-85.017688751,85.017688751,0.000117176,false
001,10,4,-2.007374525,-3.181965590,-1.174591064,1.174591064,0.000020084,false
001,10,5,62.625469208,0.162843704,-62.462625504,62.462625504,0.000626265,false
001,11,0,-6.878470421,-51.418121338,-44.539650917,44.539650917,0.000068795,false
001,11,1,4.837108612,22.996250153,18.159141541,18.159141541,0.000048381,false
001,11,2,-3.780822754,59.027973175,62.808795929,62.808795929,0.000037818,false
001,11,3,12.127256393,-73.204689026,-85.331945419,85.331945419,0.000121283,false
001,11,4,-2.079840183,-3.144908905,-1.065068722,1.065068722,0.000020808,false
001,11,5,62.667419434,0.249212265,-62.418207169,62.418207169,0.000626684,false
001,12,0,-6.731132984,-51.420837402,-44.689704418,44.689704418,0.000067321,false
001,12,1,5.693786621,23.156604767,17.462818146,17.462818146,0.000056948,false
001,12,2,-4.854564667,58.726341248,63.580905914,63.580905914,0.000048556,false
001,12,3,12.270980835,-73.183212280,-85.454193115,85.454193115,0.000122720,false
001,12,4,-2.097064495,-3.153785944,-1.056721449,1.056721449,0.000020981,false
001,12,5,62.628448486,0.433259964,-62.195188522,62.195188522,0.000626294,false
001,13,0,-6.671620846,-51.323501587,-44.651880741,44.651880741,0.000066726,false
001,13,1,6.987194061,23.144390106,16.157196045,16.157196045,0.000069882,false
001,13,2,-6.426418304,58.533332825,64.959751129,64.959751129,0.000064274,false
001,13,3,12.439655304,-73.138145447,-85.577800751,85.577800751,0.000124407,false
001,13,4,-2.136025429,-3.189543724,-1.053518295,1.053518295,0.000021370,false
001,13,5,62.829627991,0.912790298,-61.916837692,61.916837692,0.000628306,false
001,14,0,-6.631481171,-51.331336975,-44.699855804,44.699855804,0.000066325,false
001,14,1,7.860321045,23.061489105,15.201168060,15.201168060,0.000078613,false
001,14,2,-7.546676636,58.529541016,66.076217651,66.076217651,0.000075477,false
001,14,3,12.597548485,-73.062179565,-85.659728050,85.659728050,0.000125985,false
001,14,4,-2.115505219,-3.138775110,-1.023269892,1.023269892,0.000021165,false
001,14,5,62.916538239,2.542392731,-60.374145508,60.374145508,0.000629175,false
001,15,0,-6.572568893,-51.290374756,-44.717805862,44.717805862,0.000065736,false
001,15,1,8.596885681,23.198276520,14.601390839,14.601390839,0.000085979,false
001,15,2,-8.502143860,58.402339935,66.904483795,66.904483795,0.000085031,false
001,15,3,12.711415291,-73.028411865,-85.739827156,85.739827156,0.000127124,false
001,15,4,-2.156211853,-3.186883688,-1.030671835,1.030671835,0.000021572,false
001,15,5,63.028694153,3.546749115,-59.481945038,59.481945038,0.000630297,false
001,16,0,-6.512623787,-51.260375977,-44.747752190,44.747752190,0.000065136,false
001,16,1,9.725723267,23.259082794,13.533359528,13.533359528,0.000097267,false
001,16,2,-9.808517456,58.273750305,68.082267761,68.082267761,0.000098095,false
001,16,3,12.805403709,-72.977134705,-85.782538414,85.782538414,0.000128064,false
001,16,4,-2.153095007,-3.203773499,-1.050678492,1.050678492,0.000021541,false
001,16,5,63.001091003,7.030914307,-55.970176697,55.970176697,0.000630021,false
001,17,0,-6.500341415,-51.306282043,-44.805940628,44.805940628,0.000065013,false
001,17,1,10.365722656,23.371822357,13.006099701,13.006099701,0.000103667,false
001,17,2,-10.628265381,58.287864685,68.916130066,68.916130066,0.000106293,false
001,17,3,12.817599297,-73.175231934,-85.992831230,85.992831230,0.000128186,false
001,17,4,-2.169511795,-3.218804836,-1.049293041,1.049293041,0.000021705,false
001,17,5,63.004482269,8.505499840,-54.498982430,54.498982430,0.000630055,false
001,18,0,-6.420725346,-51.241668701,-44.820943356,44.820943356,0.000064217,false
001,18,1,11.829978943,23.077678680,11.247699738,11.247699738,0.000118310,false
001,18,2,-12.322105408,58.389846802,70.711952209,70.711952209,0.000123231,false
001,18,3,12.970998764,-73.051856995,-86.022855759,86.022855759,0.000129720,false
001,18,4,-2.179701328,-3.214753866,-1.035052538,1.035052538,0.000021807,false
001,18,5,63.116119385,11.740316391,-51.375802994,51.375802994,0.000631171,false
001,19,0,-6.398002148,-51.194915771,-44.796913624,44.796913624,0.000063990,false
001,19,1,12.215896606,23.119815826,10.903919220,10.903919220,0.000122169,false
001,19,2,-12.754314423,58.188102722,70.942417145,70.942417145,0.000127553,false
001,19,3,13.042744637,-73.078117371,-86.120862007,86.120862007,0.000130437,false
001,19,4,-2.178847313,-3.261570454,-1.082723141,1.082723141,0.000021798,false
001,19,5,63.088981628,15.384151459,-47.704830170,47.704830170,0.000630900,false
001,20,0,-6.353423595,-51.078971863,-44.725548267,44.725548267,0.000063544,false
001,20,1,13.531959534,23.025867462,9.493907928,9.493907928,0.000135330,false
001,20,2,-14.406166077,58.197608948,72.603775024,72.603775024,0.000144072,false
001,20,3,13.098622322,-73.087318420,-86.185940742,86.185940742,0.000130996,false
001,20,4,-2.184674025,-3.247678995,-1.063004971,1.063004971,0.000021857,false
001,20,5,63.334297180,18.723199844,-44.611097336,44.611097336,0.000633353,false
001,21,0,-6.298547745,-51.011314392,-44.712766647,44.712766647,0.000062995,false
001,21,1,14.264526367,22.702190399,8.437664032,8.437664032,0.000142655,false
001,21,2,-15.366725922,58.105072021,73.471797943,73.471797943,0.000153677,false
001,21,3,13.247346878,-72.800201416,-86.047548294,86.047548294,0.000132483,false
001,21,4,-2.214225769,-3.280340672,-1.066114902,1.066114902,0.000022152,false
001,21,5,63.329765320,21.998336792,-41.331428528,41.331428528,0.000633308,false
001,22,0,-6.279519081,-50.824028015,-44.544508934,44.544508934,0.000062805,false
001,22,1,14.666900635,22.309215546,7.642314911,7.642314911,0.000146679,false
001,22,2,-16.042934418,58.197227478,74.240161896,74.240161896,0.000160439,false
001,22,3,13.300938606,-72.612052917,-85.912991524,85.912991524,0.000133019,false
001,22,4,-2.183694601,-3.287608862,-1.103914261,1.103914261,0.000021847,false
001,22,5,63.258262634,26.525049210,-36.733213425,36.733213425,0.000632593,false
001,23,0,-6.300046921,-50.778602600,-44.478555679,44.478555679,0.000063010,false
001,23,1,15.948173523,22.125034332,6.176860809,6.176860809,0.000159492,false
001,23,2,-17.580921173,58.087776184,75.668697357,75.668697357,0.000175819,false
001,23,3,13.338763237,-72.333450317,-85.672213554,85.672213554,0.000133398,false
001,23,4,-2.200266361,-3.292387009,-1.092120647,1.092120647,0.000022013,false
001,23,5,63.524421692,30.631771088,-32.892650604,32.892650604,0.000635254,false
001,24,0,-6.248908043,-50.757133484,-44.508225441,44.508225441,0.000062499,false
001,24,1,16.384254456,22.361965179,5.977710724,5.977710724,0.000163853,false
001,24,2,-18.166694641,57.866172791,76.032867432,76.032867432,0.000181677,false
001,24,3,13.361412048,-72.373054504,-85.734466553,85.734466553,0.000133624,false
001,24,4,-2.206365347,-3.289607048,-1.083241701,1.083241701,0.000022074,false
001,24,5,63.345382690,33.764640808,-29.580741882,29.580741882,0.000633464,false
001,25,0,-6.309073925,-50.662445068,-44.353371143,44.353371143,0.000063101,false
001,25,1,16.831405640,22.483882904,5.652477264,5.652477264,0.000168324,false
001,25,2,-18.843875885,57.499572754,76.343448639,76.343448639,0.000188449,false
001,25,3,13.360397339,-72.146751404,-85.507148743,85.507148743,0.000133614,false
001,25,4,-2.179714441,-3.292903423,-1.113188982,1.113188982,0.000021807,false
001,25,5,63.518192291,36.658050537,-26.860141754,26.860141754,0.000635192,false
001,26,0,-6.265151024,-50.708435059,-44.443284035,44.443284035,0.000062662,false
001,26,1,17.500160217,22.707492828,5.207332611,5.207332611,0.000175012,false
001,26,2,-19.726524353,57.406936646,77.133460999,77.133460999,0.000197275,false
001,26,3,13.462163925,-72.184066772,-85.646230698,85.646230698,0.000134632,false
001,26,4,-2.195635796,-3.332187891,-1.136552095,1.136552095,0.000021966,false
001,26,5,63.340103149,38.029693604,-25.310409546,25.310409546,0.000633411,false
001,27,0,-6.289122581,-50.779487610,-44.490365028,44.490365028,0.000062901,false
001,27,1,18.493377686,23.000225067,4.506847382,4.506847382,0.000184944,false
001,27,2,-21.078598022,57.372821808,78.451419830,78.451419830,0.000210796,false
001,27,3,13.443017006,-72.316108704,-85.759125710,85.759125710,0.000134440,false
001,27,4,-2.185415506,-3.332293510,-1.146878004,1.146878004,0.000021864,false
001,27,5,63.403549194,38.632526398,-24.771022797,24.771022797,0.000634045,false
001,28,0,-6.298351288,-50.827705383,-44.529354095,44.529354095,0.000062994,false
001,28,1,19.150497437,23.687175751,4.536678314,4.536678314,0.000191515,false
001,28,2,-22.026622772,57.083301544,79.109924316,79.109924316,0.000220276,false
001,28,3,13.584419250,-72.666564941,-86.250984192,86.250984192,0.000135854,false
001,28,4,-2.182748318,-3.354942560,-1.172194242,1.172194242,0.000021837,false
001,28,5,63.349052429,39.601631165,-23.747421265,23.747421265,0.000633501,false
001,29,0,-6.290834904,-50.927101135,-44.636266232,44.636266232,0.000062918,false
001,29,1,19.237541199,23.585178375,4.347637177,4.347637177,0.000192385,false
001,29,2,-22.274654388,57.071166992,79.345821381,79.345821381,0.000222757,false
001,29,3,13.561991692,-72.572578430,-86.134570122,86.134570122,0.000135630,false
001,29,4,-2.154475927,-3.394632816,-1.240156889,1.240156889,0.000021555,false
001,29,5,63.425178528,39.709388733,-23.715789795,23.715789795,0.000634262,false
001,30,0,-6.234579563,-51.090957642,-44.856378078,44.856378078,0.000062356,false
001,30,1,19.939796448,24.083316803,4.143520355,4.143520355,0.000199408,false
001,30,2,-23.197704315,57.024982452,80.222686768,80.222686768,0.000231987,false
001,30,3,13.548074722,-72.956283569,-86.504358292,86.504358292,0.000135491,false
001,30,4,-2.156928301,-3.415232182,-1.258303881,1.258303881,0.000021579,false
001,30,5,63.430282593,40.148170471,-23.282112122,23.282112122,0.000634313,false
001,31,0,-6.256485939,-51.209571838,-44.953085899,44.953085899,0.000062575,false
001,31,1,20.766777039,24.722187042,3.955410004,3.955410004,0.000207678,false
001,31,2,-24.288562775,56.735202789,81.023765564,81.023765564,0.000242896,false
001,31,3,13.616731644,-73.270744324,-86.887475967,86.887475967,0.000136177,false
001,31,4,-2.186157942,-3.410630941,-1.224473000,1.224473000,0.000021872,false
001,31,5,63.258171082,40.403121948,-22.855049133,22.855049133,0.000632592,false
001,32,0,-6.231609344,-51.245849609,-45.014240265,45.014240265,0.000062326,false
001,32,1,20.998214722,24.741207123,3.742992401,3.742992401,0.000209992,false
001,32,2,-24.678592682,56.889099121,81.567691803,81.567691803,0.000246796,false
001,32,3,13.615365028,-73.453933716,-87.069298744,87.069298744,0.000136164,false
001,32,4,-2.178766012,-3.426979065,-1.248213053,1.248213053,0.000021798,false
001,32,5,63.092498779,40.561660767,-22.530838013,22.530838013,0.000630935,false
001,33,0,-6.270695686,-51.354293823,-45.083598137,45.083598137,0.000062717,false
001,33,1,22.125610352,24.823169708,2.697559357,2.697559357,0.000221266,false
001,33,2,-26.242763519,57.064823151,83.307586670,83.307586670,0.000262438,false
001,33,3,13.579831123,-73.765296936,-87.345128059,87.345128059,0.000135808,false
001,33,4,-2.226033926,-3.434031487,-1.207997561,1.207997561,0.000022270,false
001,33,5,62.907825470,40.569957733,-22.337867737,22.337867737,0.000629088,false
001,34,0,-6.213914394,-51.381965637,-45.168051243,45.168051243,0.000062149,false
001,34,1,22.692924500,24.835735321,2.142810822,2.142810822,0.000226939,false
001,34,2,-27.057125092,57.244262695,84.301387787,84.301387787,0.000270581,false
001,34,3,13.675001144,-73.926399231,-87.601400375,87.601400375,0.000136760,false
001,34,4,-2.224287510,-3.458288431,-1.234000921,1.234000921,0.000022253,false
001,34,5,62.596275330,40.545547485,-22.050727844,22.050727844,0.000625973,false
001,35,0,-6.195403099,-51.510055542,-45.314652443,45.314652443,0.000061964,false
001,35,1,23.015174866,24.610439301,1.595264435,1.595264435,0.000230162,false
001,35,2,-27.581676483,57.664924622,85.246601105,85.246601105,0.000275827,false
001,35,3,13.616973877,-74.122558594,-87.739532471,87.739532471,0.000136180,false
001,35,4,-2.208839417,-3.480411530,-1.271572113,1.271572113,0.000022098,false
001,35,5,62.029964447,40.665802002,-21.364162445,21.364162445,0.000620310,false
001,36,0,-6.116292000,-51.578269958,-45.461977959,45.461977959,0.000061173,false
001,36,1,23.756721497,24.651325226,0.894603729,0.894603729,0.000237577,false
001,36,2,-28.748157501,57.852790833,86.600948334,86.600948334,0.000287492,false
001,36,3,13.645767212,-74.443389893,-88.089157104,88.089157104,0.000136468,false
001,36,4,-2.186179638,-3.496418476,-1.310238838,1.310238838,0.000021872,false
001,36,5,60.738456726,40.649681091,-20.088775635,20.088775635,0.000607395,false
001,37,0,-6.112739086,-51.616920471,-45.504181385,45.504181385,0.000061137,false
001,37,1,23.990829468,24.487026215,0.496196747,0.496196747,0.000239918,false
001,37,2,-29.156307220,58.194087982,87.350395203,87.350395203,0.000291573,false
001,37,3,13.639086723,-74.556770325,-88.195857048,88.195857048,0.000136401,false
001,37,4,-2.055677176,-3.496868134,-1.441190958,1.441190958,0.000020567,false
001,37,5,60.107452393,40.678421021,-19.429031372,19.429031372,0.000601085,false
001,38,0,-6.050832272,-51.659606934,-45.608774662,45.608774662,0.000060518,false
001,38,1,24.281661987,24.461734772,0.180072784,0.180072784,0.000242827,false
001,38,2,-29.723026276,58.445041656,88.168067932,88.168067932,0.000297240,false
001,38,3,13.731282234,-74.733238220,-88.464520454,88.464520454,0.000137323,false
001,38,4,-1.972212553,-3.505347967,-1.533135414,1.533135414,0.000019732,false
001,38,5,59.044784546,40.671848297,-18.372936249,18.372936249,0.000590458,false
001,39,0,-5.966900826,-51.669685364,-45.702784538,45.702784538,0.000059679,false
001,39,1,24.644416809,24.011096954,-0.633319855,0.633319855,0.000246454,false
001,39,2,-30.341007233,59.187389374,89.528396606,89.528396606,0.000303420,false
001,39,3,13.761749268,-75.167037964,-88.928787231,88.928787231,0.000137627,false
001,39,4,-1.813648701,-3.503580570,-1.689931870,1.689931870,0.000018146,false
001,39,5,57.694442749,40.726127625,-16.968315125,16.968315125,0.000576954,false
001,40,0,-5.923287392,-51.672195435,-45.748908043,45.748908043,0.000059243,false
001,40,1,24.653984070,23.329288483,-1.324695587,1.324695587,0.000246550,false
001,40,2,-30.618923187,59.862445831,90.481369019,90.481369019,0.000306199,false
001,40,3,13.863797188,-75.518371582,-89.382168770,89.382168770,0.000138648,false
001,40,4,-1.584989548,-3.551160336,-1.966170788,1.966170788,0.000015860,false
001,40,5,56.115524292,40.738502502,-15.377021790,15.377021790,0.000561165,false
001,41,0,-5.865060806,-51.795494080,-45.930433273,45.930433273,0.000058661,false
001,41,1,24.740699768,23.153926849,-1.586772919,1.586772919,0.000247417,false
001,41,2,-30.954677582,60.339019775,91.293697357,91.293697357,0.000309557,false
001,41,3,13.942343712,-75.802108765,-89.744452477,89.744452477,0.000139433,false
001,41,4,-1.231491327,-3.495392323,-2.263900995,2.263900995,0.000012325,false
001,41,5,54.088329315,40.596393585,-13.491935730,13.491935730,0.000540893,false
001,42,0,-5.825063705,-51.791534424,-45.966470718,45.966470718,0.000058261,false
001,42,1,24.769187927,22.386585236,-2.382602692,2.382602692,0.000247702,false
001,42,2,-31.121158600,61.159717560,92.280876160,92.280876160,0.000311222,false
001,42,3,13.899808884,-76.055168152,-89.954977036,89.954977036,0.000139008,false
001,42,4,-1.002968550,-3.484775543,-2.481806993,2.481806993,0.000010040,false
001,42,5,52.766338348,40.635028839,-12.131309509,12.131309509,0.000527673,false
001,43,0,-5.729033947,-51.828125000,-46.099091053,46.099091053,0.000057300,false
001,43,1,24.260398865,21.493328094,-2.767070770,2.767070770,0.000242614,false
001,43,2,-30.573657990,62.199337006,92.772994995,92.772994995,0.000305747,false
001,43,3,14.002724648,-76.404953003,-90.407677650,90.407677650,0.000140037,false
001,43,4,-0.669930458,-3.474098444,-2.804167986,2.804167986,0.000006709,false
001,43,5,49.720249176,40.592185974,-9.128063202,9.128063202,0.000497212,false
001,44,0,-5.724652767,-51.861213684,-46.136560917,46.136560917,0.000057257,false
001,44,1,24.342826843,20.672214508,-3.670612335,3.670612335,0.000243438,false
001,44,2,-30.641887665,63.109382629,93.751270294,93.751270294,0.000306429,false
001,44,3,13.940516472,-76.831283569,-90.771800041,90.771800041,0.000139415,false
001,44,4,-0.525846720,-3.471662045,-2.945815325,2.945815325,0.000005268,false
001,44,5,47.902313232,40.557361603,-7.344951630,7.344951630,0.000479033,false
001,45,0,-5.659887791,-51.830169678,-46.170281887,46.170281887,0.000056609,false
001,45,1,24.279342651,19.614665985,-4.664676666,4.664676666,0.000242803,false
001,45,2,-30.619556427,64.375114441,94.994670868,94.994670868,0.000306206,false
001,45,3,13.931547165,-77.367141724,-91.298688889,91.298688889,0.000139325,false
001,45,4,-0.370777369,-3.472437382,-3.101660013,3.101660013,0.000003718,false
001,45,5,45.903934479,40.499614716,-5.404319763,5.404319763,0.000459049,false
001,46,0,-5.623441219,-51.861221313,-46.237780094,46.237780094,0.000056244,false
001,46,1,24.326385498,19.010089874,-5.316295624,5.316295624,0.000243274,false
001,46,2,-30.625919342,64.888603210,95.514522552,95.514522552,0.000306269,false
001,46,3,13.945953369,-77.504219055,-91.450172424,91.450172424,0.000139470,false
001,46,4,-0.312090397,-3.471665859,-3.159575462,3.159575462,0.000003131,false
001,46,5,45.504043579,40.484340668,-5.019702911,5.019702911,0.000455050,false
001,47,0,-5.591400146,-51.758331299,-46.166931152,46.166931152,0.000055924,false
001,47,1,24.248626709,17.949008942,-6.299617767,6.299617767,0.000242496,false
001,47,2,-30.465808868,66.125099182,96.590908051,96.590908051,0.000304668,false
001,47,3,13.989970207,-78.010810852,-92.000781059,92.000781059,0.000139910,false
001,47,4,-0.247798681,-3.462004423,-3.214205742,3.214205742,0.000002488,false
001,47,5,43.907917023,40.473426819,-3.434490204,3.434490204,0.000439089,false
001,48,0,-5.675420284,-51.748405457,-46.072985172,46.072985172,0.000056764,false
001,48,1,23.966804504,16.157020569,-7.809783936,7.809783936,0.000239678,false
001,48,2,-30.150493622,67.815475464,97.965969086,97.965969086,0.000301515,false
001,48,3,13.947900772,-78.594810486,-92.542711258,92.542711258,0.000139489,false
001,48,4,-0.233077526,-3.461141109,-3.228063583,3.228063583,0.000002341,false
001,48,5,39.786266327,40.335060120,0.548793793,0.548793793,0.000397873,false
001,49,0,-5.624249458,-51.638595581,-46.014346123,46.014346123,0.000056252,false
001,49,1,24.026397705,14.807434082,-9.218963623,9.218963623,0.000240274,false
001,49,2,-30.232868195,69.067481995,99.300350189,99.300350189,0.000302339,false
001,49,3,13.944082260,-79.052680969,-92.996763229,92.996763229,0.000139451,false
001,49,4,-0.172303677,-3.452616453,-3.280312777,3.280312777,0.000001733,false
001,49,5,39.718383789,40.373172760,0.654788971,0.654788971,0.000397194,false
001,50,0,-5.591962814,-51.393608093,-45.801645279,45.801645279,0.000055930,false
001,50,1,24.085075378,12.310237885,-11.774837494,11.774837494,0.000240861,false
001,50,2,-30.172908783,71.380302429,101.553211212,101.553211212,0.000301739,false
001,50,3,13.967726707,-79.703849792,-93.671576500,93.671576500,0.000139687,false
001,50,4,-0.175364494,-3.477056265,-3.301691771,3.301691771,0.000001764,false
001,50,5,37.903060913,40.361289978,2.458229065,2.458229065,0.000379041,false
001,51,0,-5.660703659,-51.274223328,-45.613519669,45.613519669,0.000056617,false
001,51,1,23.846321106,10.258228302,-13.588092804,13.588092804,0.000238473,false
001,51,2,-29.836696625,73.051872253,102.888568878,102.888568878,0.000298377,false
001,51,3,13.911188126,-80.073326111,-93.984514236,93.984514236,0.000139122,false
001,51,4,-0.170814037,-3.482689857,-3.311875820,3.311875820,0.000001718,false
001,51,5,35.379611969,40.387382507,5.007770538,5.007770538,0.000353806,false
001,52,0,-5.563389301,-50.814369202,-45.250979900,45.250979900,0.000055644,false
001,52,1,24.019538879,7.860015869,-16.159523010,16.159523010,0.000240205,false
001,52,2,-29.839908600,75.225631714,105.065540314,105.065540314,0.000298409,false
001,52,3,13.889937401,-80.633041382,-94.522978783,94.522978783,0.000138909,false
001,52,4,-0.184262753,-3.499804020,-3.315541267,3.315541267,0.000001853,false
001,52,5,35.434242249,40.487037659,5.052795410,5.052795410,0.000354352,false
001,53,0,-5.572579861,-50.635047913,-45.062468052,45.062468052,0.000055736,false
001,53,1,23.953292847,4.787879944,-19.165412903,19.165412903,0.000239543,false
001,53,2,-29.731578827,77.477073669,107.208652496,107.208652496,0.000297326,false
001,53,3,13.937264442,-80.556968689,-94.494233131,94.494233131,0.000139383,false
001,53,4,-0.220090151,-3.523521423,-3.303431273,3.303431273,0.000002211,false
001,53,5,33.596267700,40.318794250,6.722526550,6.722526550,0.000335973,false
001,54,0,-5.614884377,-49.833320618,-44.218436241,44.218436241,0.000056159,false
001,54,1,23.952056885,1.201519012,-22.750537872,22.750537872,0.000239531,false
001,54,2,-29.653469086,79.908271790,109.561740875,109.561740875,0.000296545,false
001,54,3,13.838661194,-80.708343506,-94.547004700,94.547004700,0.000138397,false
001,54,4,-0.219303131,-3.509102821,-3.289799690,3.289799690,0.000002203,false
001,54,5,30.933174133,40.617416382,9.684242249,9.684242249,0.000309342,false
001,55,0,-5.620240211,-49.283752441,-43.663512230,43.663512230,0.000056212,false
001,55,1,24.104110718,-2.225212097,-26.329322815,26.329322815,0.000241051,false
001,55,2,-29.738567352,81.815780640,111.554347992,111.554347992,0.000297396,false
001,55,3,13.815998077,-79.997909546,-93.813907623,93.813907623,0.000138170,false
001,55,4,-0.224858761,-3.515901089,-3.291042328,3.291042328,0.000002259,false
001,55,5,29.925222397,40.703926086,10.778703690,10.778703690,0.000299262,false
001,56,0,-5.610145569,-47.805755615,-42.195610046,42.195610046,0.000056111,false
001,56,1,24.003562927,-7.700279236,-31.703842163,31.703842163,0.000240046,false
001,56,2,-29.596286774,84.477119446,114.073406219,114.073406219,0.000295973,false
001,56,3,13.837443352,-78.433883667,-92.271327019,92.271327019,0.000138384,false
001,56,4,-0.238332510,-3.570564747,-3.332232237,3.332232237,0.000002393,false
001,56,5,28.001150131,40.997077942,12.995927811,12.995927811,0.000280022,false
001,57,0,-5.572415829,-47.418388367,-41.845972538,41.845972538,0.000055734,false
001,57,1,24.126266479,-8.987716675,-33.113983154,33.113983154,0.000241273,false
001,57,2,-29.666797638,84.882102966,114.548900604,114.548900604,0.000296678,false
001,57,3,13.868897438,-77.327850342,-91.196747780,91.196747780,0.000138699,false
